Empleado,Edad,Genero,Pais,Funcion Laboral,Departamento,A�os en la Empresa,Hs de Trabajo x Semana,Trabajo Remoto,Nivel de Agotamiento,Satisfaccion Laboral,Nivel de Stres,Puntuacion de Productividad,Hs de Sue�o,Hs. De actividad Fisica,Tiempo de Viaje,Tiene apoyo para la salud Mental,Puntacion del Gerente,Tiene Acceso a Terapia,Dias libres de Salud Mental,Rango Salarial,Puntuacion de equilibrio entre vida laboral y personal,Tama�o del Equipo,Puntuacion de crecimiento personal,Riesgo de Agotamiento
3596,44,Non-binary,UK,Marketing Manager,Support,12,52,No,1.44,3.2,4.92,4.98,5.8,1.7,115,FALSE,7.01,TRUE,8,80K-100K,8.62,25,2.38,FALSE
3597,24,Male,Brazil,HR Specialist,Engineering,2,39,Yes,4.65,1.03,9.78,7.64,6.7,4.2,23,TRUE,3.04,FALSE,2,80K-100K,6.87,12,9.41,FALSE
3598,25,Male,Brazil,IT Admin,Support,14,30,Yes,2.66,9.21,7.9,4.56,5.7,2.5,61,TRUE,2.47,TRUE,5,80K-100K,5.01,43,6.74,FALSE
3599,46,Non-binary,USA,Sales Associate,IT,20,35,Yes,4.23,6.61,3.84,1.29,5.5,5.5,41,TRUE,8.06,FALSE,3,<40K,4.95,37,9.46,FALSE
3600,59,Male,Canada,Customer Support,Support,13,32,No,4.45,5,6.57,5.57,5.4,9.9,119,TRUE,9.61,FALSE,3,40K-60K,5.19,40,6.25,FALSE
3601,36,Prefer not to say,Germany,HR Specialist,Engineering,17,48,Hybrid,5.27,7.53,1.45,7.64,5.1,8.5,21,TRUE,7.91,TRUE,2,40K-60K,3.8,44,1.57,FALSE
3602,42,Non-binary,Australia,Software Engineer,IT,13,33,Hybrid,6.4,4,3.4,9.79,8.2,2.7,81,TRUE,9.67,FALSE,9,<40K,8.9,38,1.27,FALSE
3603,56,Prefer not to say,Canada,HR Specialist,Marketing,4,58,Yes,6.14,9.58,7.47,1.33,8.6,3.7,15,FALSE,6.44,FALSE,0,<40K,6.11,41,9.11,FALSE
3604,35,Female,Brazil,Sales Associate,Marketing,20,49,Yes,1.35,1.62,6.13,5.86,7.5,9.2,99,FALSE,9.36,TRUE,7,<40K,5.36,25,1.35,FALSE
3605,57,Male,Germany,Software Engineer,Marketing,13,52,Hybrid,7.76,6.77,5.23,5.05,4.1,9,115,TRUE,7.21,TRUE,4,60K-80K,5.19,49,6.54,TRUE
3606,33,Female,Australia,Project Manager,Support,7,32,Yes,9.54,8,7.22,3.18,7.9,1.6,12,TRUE,9.18,FALSE,1,80K-100K,9.42,2,3.68,TRUE
3607,38,Female,Australia,IT Admin,HR,14,37,Hybrid,4.14,5.22,4.59,6.74,6.7,8.3,119,TRUE,2.45,FALSE,0,60K-80K,7.51,1,7.19,FALSE
3608,30,Male,Australia,Software Engineer,Marketing,14,37,Hybrid,2.62,7.79,1.24,2.47,7.8,3,36,FALSE,8.34,FALSE,0,40K-60K,2.3,3,3.56,FALSE
3609,56,Non-binary,India,Marketing Manager,Engineering,18,56,Hybrid,5.86,9.34,4.97,3.55,6.2,5.4,51,TRUE,2.77,FALSE,3,<40K,4.93,29,1.33,FALSE
3610,34,Male,Australia,Data Scientist,Sales,19,58,Hybrid,7.34,7.7,9.12,8.04,4.2,0.1,23,FALSE,1.25,FALSE,3,80K-100K,3.6,14,7.58,TRUE
3611,36,Female,UK,Marketing Manager,Sales,5,36,No,7.11,3.78,8.71,5.14,7.4,10,82,FALSE,5.66,FALSE,5,100K+,9.88,45,3.8,TRUE
3612,39,Female,USA,Customer Support,Support,18,31,Hybrid,6.51,6.06,4.68,9.94,6.2,7.6,113,TRUE,3.86,TRUE,6,80K-100K,4.74,34,5.96,FALSE
3613,54,Non-binary,Brazil,Software Engineer,IT,7,50,Yes,2.32,9.2,1.2,4.48,8.4,2.4,83,FALSE,1.39,FALSE,0,100K+,1.61,22,7.96,FALSE
3614,27,Male,UK,Project Manager,HR,5,35,Yes,8.53,5.04,6.73,5.17,7.7,6.8,90,TRUE,9.82,TRUE,9,80K-100K,4.7,36,7.33,TRUE
3615,48,Female,USA,HR Specialist,Engineering,19,57,Yes,4.83,7.14,7.67,3.7,5.8,2.9,16,FALSE,7,TRUE,1,<40K,3.89,15,4.14,FALSE
3616,44,Prefer not to say,Canada,IT Admin,Support,14,45,Yes,2.99,5.19,3.65,3.13,7.6,0.9,15,TRUE,9.12,FALSE,2,100K+,6.4,37,7.73,FALSE
3617,48,Female,Canada,Software Engineer,Marketing,2,39,No,1.78,2.09,5.29,9.3,6.5,4.3,0,TRUE,9.99,TRUE,8,100K+,3.03,10,9.33,FALSE
3618,55,Female,USA,Marketing Manager,Engineering,9,33,Hybrid,4.75,1.53,9.93,7.74,5,6.1,84,FALSE,4.53,FALSE,3,40K-60K,1.32,9,6.49,FALSE
3619,59,Non-binary,UK,Software Engineer,HR,14,42,Hybrid,6.56,9.57,6.19,4,6.1,0.9,90,TRUE,3.29,TRUE,5,80K-100K,1.86,35,7.33,FALSE
3620,35,Prefer not to say,USA,Software Engineer,Sales,15,39,Yes,6.99,6.51,4.16,7.3,5.1,5.2,0,FALSE,2.65,FALSE,1,60K-80K,3.55,46,8.79,FALSE
3621,57,Female,Australia,Software Engineer,Engineering,16,50,Yes,9.66,1.93,6.65,9.69,4,5.1,29,TRUE,5.64,TRUE,1,60K-80K,4.13,42,8.59,TRUE
3622,29,Female,India,Project Manager,IT,18,43,Yes,2.38,8.72,2.62,1.67,5.2,6.3,83,FALSE,6.45,FALSE,1,40K-60K,8.51,17,4.16,FALSE
3623,56,Prefer not to say,Brazil,IT Admin,Marketing,10,38,Hybrid,9.87,5.7,2.79,3.38,5,2.4,23,TRUE,5.25,TRUE,4,40K-60K,3.43,47,9.93,TRUE
3624,40,Male,Canada,Sales Associate,Engineering,15,40,No,6.89,7.95,9.32,2.81,4,0.2,45,TRUE,4.49,TRUE,8,40K-60K,1.28,18,1.26,FALSE
3625,51,Male,Brazil,Sales Associate,Sales,4,52,No,5.09,2.14,3.15,8.83,7.9,3.2,119,TRUE,2.51,TRUE,5,<40K,8.03,49,9.88,FALSE
3626,35,Female,India,Software Engineer,Marketing,4,47,No,8.99,9.16,3.8,2.61,4.4,4,1,FALSE,4.98,TRUE,8,<40K,8.82,25,3.21,TRUE
3627,41,Female,Australia,Project Manager,Support,13,40,No,7.25,6.31,5.89,3.77,6.2,6.4,14,FALSE,1.77,TRUE,5,<40K,5.43,35,4.96,TRUE
3628,46,Male,Australia,Project Manager,Sales,17,46,Yes,4.14,7.64,9.1,5.89,6.1,9.3,28,TRUE,8.79,TRUE,8,<40K,3.56,16,8.95,FALSE
3629,45,Non-binary,Canada,Customer Support,Sales,7,31,Hybrid,8.96,1.28,8.03,6.59,4.9,2,98,TRUE,1.42,FALSE,4,40K-60K,7.95,45,3.2,TRUE
3630,35,Prefer not to say,Canada,Software Engineer,Marketing,4,32,Yes,7,3.84,1.39,8.27,8.8,6.9,61,TRUE,4.43,FALSE,0,40K-60K,1.08,49,3.02,FALSE
3631,47,Prefer not to say,Australia,Marketing Manager,HR,6,40,No,7.29,3.41,7.24,4.67,7,1,12,FALSE,1.9,TRUE,5,<40K,9.32,25,6.79,TRUE
3632,59,Non-binary,Germany,Marketing Manager,IT,15,47,Yes,9.07,9.55,5.54,5.81,8.1,1.9,82,TRUE,7.97,TRUE,3,<40K,8.79,16,7.35,TRUE
3633,44,Non-binary,Brazil,Data Scientist,Engineering,13,56,No,5.04,2.67,5.28,9.69,6.5,5.1,64,TRUE,3.81,TRUE,8,100K+,5.9,41,1.07,FALSE
3634,43,Non-binary,India,IT Admin,HR,4,32,Hybrid,6.91,7.36,7.22,3.68,7.6,7.1,44,TRUE,2.02,FALSE,5,80K-100K,3.5,24,5.05,FALSE
3635,40,Non-binary,Brazil,Software Engineer,IT,8,55,No,7.7,1.38,2.77,3.23,8.8,8.6,46,FALSE,5.78,TRUE,0,100K+,1.3,12,5.4,TRUE
3636,24,Non-binary,India,Data Scientist,HR,3,44,Yes,5.09,2.78,9.83,7.4,5.7,7.4,15,TRUE,9.25,TRUE,5,80K-100K,10,35,3.45,FALSE
3637,40,Non-binary,Germany,Marketing Manager,HR,3,40,Hybrid,1.75,4.05,6.81,7.94,6.5,0.2,106,TRUE,9.18,TRUE,2,<40K,7.86,9,5.91,FALSE
3638,30,Prefer not to say,UK,Marketing Manager,Marketing,15,40,No,7.94,8.15,4.29,4.73,6.6,6.8,2,FALSE,3.25,FALSE,2,<40K,4.05,48,2.39,TRUE
3639,49,Non-binary,India,Software Engineer,Marketing,16,57,No,1.43,8.11,6.4,2.92,9,8.2,103,TRUE,7.48,TRUE,6,<40K,1.17,37,3.91,FALSE
3640,41,Male,Brazil,Data Scientist,Engineering,14,59,Hybrid,7.46,9.57,2.95,8.01,5.2,5.3,69,FALSE,1.27,FALSE,1,100K+,6.75,32,7.42,TRUE
3641,28,Non-binary,USA,Data Scientist,HR,3,57,Yes,9.2,9.25,6.7,7.03,7.4,9.7,94,FALSE,2.19,TRUE,8,40K-60K,9.88,19,8.86,TRUE
3642,35,Non-binary,Australia,Software Engineer,HR,5,54,Hybrid,4.12,1.73,1.25,8.89,4.7,0,4,FALSE,5.5,TRUE,8,80K-100K,7.36,22,6.3,FALSE
3643,30,Prefer not to say,Australia,IT Admin,HR,15,49,Yes,1.92,8.47,4.07,8.6,8.6,8.2,25,FALSE,3.06,FALSE,6,100K+,1.75,45,1.67,FALSE
3644,40,Prefer not to say,Germany,Customer Support,Engineering,3,57,No,3.1,5.06,7.73,2.85,7,3.3,91,FALSE,8.18,TRUE,8,<40K,4.62,34,7.11,FALSE
3645,35,Non-binary,India,Data Scientist,Support,5,54,No,6.06,8.79,8.27,8.49,8.3,6.5,14,TRUE,9.38,TRUE,5,40K-60K,1.98,19,9.08,FALSE
3646,59,Prefer not to say,UK,Customer Support,IT,4,40,Hybrid,9.48,1.8,3.28,2.58,8.5,6.9,72,TRUE,1.04,TRUE,8,100K+,9.21,12,5.54,TRUE
3647,57,Female,India,HR Specialist,Sales,15,48,No,5.61,8.4,5.85,8.77,6.8,3.1,54,TRUE,3.1,FALSE,9,80K-100K,3.97,18,5.44,FALSE
3648,38,Prefer not to say,Australia,IT Admin,IT,15,57,Hybrid,2.01,2.44,5.76,7.93,7.4,10,21,TRUE,4.96,FALSE,1,<40K,7.6,5,9.92,FALSE
3649,51,Prefer not to say,Canada,Marketing Manager,IT,9,30,No,6.65,4,4.79,6.13,7.5,1,36,TRUE,6.07,TRUE,4,80K-100K,1.76,26,6.73,FALSE
3650,30,Prefer not to say,USA,Sales Associate,HR,8,56,No,7.6,1.26,3.06,6.78,6.3,1.6,84,TRUE,9.24,TRUE,5,<40K,2.16,27,8.25,TRUE
3651,54,Prefer not to say,Germany,IT Admin,Marketing,3,34,Yes,4.54,2.11,7.33,1.94,6.2,8.9,105,TRUE,9.03,FALSE,5,<40K,7.12,20,6.82,FALSE
3652,46,Male,Canada,Customer Support,Engineering,13,39,Hybrid,7.49,5.01,3.27,1.36,4.9,1.2,28,TRUE,6.73,FALSE,3,60K-80K,8.59,8,2.99,TRUE
3653,35,Male,Brazil,Customer Support,HR,3,39,Hybrid,3.92,8.37,9.2,3.98,5.9,3.8,25,FALSE,3.32,TRUE,3,80K-100K,2.81,16,3.56,FALSE
3654,32,Male,UK,Customer Support,Support,11,43,No,8.1,7.96,5.76,8.39,9,7.3,69,TRUE,8.05,TRUE,4,40K-60K,4.77,2,6.99,TRUE
3655,56,Non-binary,Canada,Project Manager,Marketing,9,31,Yes,4.07,3.12,8.83,5.19,5.3,7.9,10,TRUE,2.82,TRUE,5,<40K,6.57,45,5.1,FALSE
3656,35,Non-binary,Brazil,IT Admin,IT,3,33,Yes,3.3,2.37,3.62,3.01,7.8,9.5,99,FALSE,9.69,FALSE,7,40K-60K,8.17,1,4.64,FALSE
3657,51,Female,Canada,Data Scientist,HR,17,31,Hybrid,8.91,4.5,8.26,8.51,4.3,7.9,19,TRUE,1.05,FALSE,9,100K+,6.65,5,1.2,TRUE
3658,25,Male,UK,Data Scientist,Marketing,12,47,Hybrid,5.94,8.95,2.02,3.06,6.3,8.4,107,FALSE,6.13,FALSE,0,<40K,1.86,31,8.96,FALSE
3659,25,Non-binary,Canada,Project Manager,HR,12,42,No,3.57,1.82,7.9,8.34,4.3,9.5,83,TRUE,1.8,FALSE,7,<40K,5.89,23,8.96,FALSE
3660,49,Prefer not to say,Germany,Data Scientist,Engineering,13,48,Hybrid,9.42,5.89,4.48,5.08,6.4,5.5,90,TRUE,4.67,TRUE,1,<40K,8.96,21,5.15,TRUE
3661,29,Prefer not to say,Australia,Project Manager,HR,17,34,No,7.22,1.8,5.23,5.17,4.1,3.4,69,FALSE,6.71,FALSE,6,40K-60K,8.81,12,7.31,TRUE
3662,23,Male,India,Customer Support,Marketing,0,49,Yes,2.99,5.23,2.5,3.45,7.1,7.6,32,TRUE,7.21,FALSE,3,60K-80K,6.27,4,2.6,FALSE
3663,43,Female,Canada,Software Engineer,Marketing,20,31,Hybrid,6.53,2.14,1.17,9.1,6.9,1.6,29,FALSE,8.07,FALSE,7,80K-100K,9.96,37,5.53,FALSE
3664,37,Female,Germany,IT Admin,IT,15,40,Yes,8.83,1.72,7,1.8,8,0.7,49,FALSE,6.34,TRUE,5,<40K,1.95,11,4.95,TRUE
3665,50,Prefer not to say,India,HR Specialist,HR,14,59,Yes,7.27,2.72,6.29,2.3,6.9,7.9,33,FALSE,3.26,TRUE,4,80K-100K,5.31,42,6.91,TRUE
3666,51,Female,Brazil,Customer Support,HR,4,59,No,3.2,3.3,6.6,6.72,8.6,9.5,4,TRUE,9,TRUE,9,80K-100K,7.98,40,5.23,FALSE
3667,33,Male,India,HR Specialist,Support,5,55,Yes,6.84,3.49,3.3,8.65,7.9,4.4,79,FALSE,8.3,TRUE,9,80K-100K,2.27,9,5.49,FALSE
3668,56,Prefer not to say,Brazil,Marketing Manager,Engineering,5,47,No,6.57,6.81,3.15,1.86,4.7,1.6,11,FALSE,2.44,FALSE,4,40K-60K,9.75,26,3.66,FALSE
3669,32,Non-binary,Canada,Customer Support,Support,2,59,No,8.39,1.49,8.47,7.6,5.3,5,75,TRUE,8.44,FALSE,3,80K-100K,4.19,39,1.44,TRUE
3670,42,Non-binary,Germany,Sales Associate,Marketing,15,35,Yes,2.6,1.73,7.85,7.68,4.1,3.9,74,FALSE,9.75,TRUE,2,100K+,4.15,27,9.25,FALSE
3671,42,Female,Australia,Data Scientist,Sales,11,52,Yes,7.3,2.7,4.03,6.23,5.9,3.7,51,FALSE,6.73,TRUE,2,40K-60K,2.92,29,1.11,TRUE
3672,26,Prefer not to say,Canada,Sales Associate,IT,3,57,No,1.25,8.85,6.74,5.38,6.5,6.3,50,TRUE,3.54,TRUE,2,40K-60K,3.59,46,3.53,FALSE
3673,41,Prefer not to say,Brazil,Software Engineer,HR,0,39,No,7.27,6.66,8.45,3.89,8.7,1.7,20,TRUE,6.46,FALSE,6,100K+,6.2,43,5.03,TRUE
3674,58,Non-binary,UK,HR Specialist,Marketing,3,51,Yes,9.64,7.57,9,4.16,6.6,3.8,70,TRUE,4.08,FALSE,7,60K-80K,4.86,25,3.87,TRUE
3675,24,Prefer not to say,India,IT Admin,Engineering,0,52,No,2.57,4.33,1.05,7.07,7.9,8.7,57,FALSE,7.08,FALSE,7,60K-80K,2.74,18,5.97,FALSE
3676,54,Prefer not to say,Canada,Customer Support,HR,20,46,No,3.8,2.92,8.32,1.59,5.3,7.3,97,FALSE,5.9,FALSE,1,<40K,8.28,30,5.15,FALSE
3677,30,Prefer not to say,Brazil,IT Admin,Sales,7,51,Hybrid,6.25,1.34,4.15,6.26,4.8,0.6,63,TRUE,9.37,TRUE,2,60K-80K,1.56,8,3.3,FALSE
3678,30,Female,India,Software Engineer,IT,4,40,Hybrid,7.59,5.4,7.47,3.51,8.1,5.1,92,FALSE,6.56,TRUE,1,<40K,8.51,2,1.79,TRUE
3679,25,Prefer not to say,Brazil,Software Engineer,Support,1,48,Hybrid,4.1,6.17,4.34,5.2,5.2,0.9,5,FALSE,2.93,FALSE,5,80K-100K,3.47,22,2.24,FALSE
3680,56,Male,Germany,Data Scientist,HR,11,46,Hybrid,6.98,9.07,6.46,6.03,8.4,9.6,99,TRUE,7.53,FALSE,2,<40K,5.46,21,5.38,FALSE
3681,38,Female,USA,Software Engineer,IT,16,53,Hybrid,9.09,8.94,6.82,8.97,4.8,2.4,97,TRUE,3.71,TRUE,5,60K-80K,4.43,39,8.61,TRUE
3682,55,Prefer not to say,Canada,Customer Support,Engineering,6,33,No,7.54,4.82,4.64,6.21,8.3,9.3,48,TRUE,3.45,TRUE,3,<40K,6.14,26,1.91,TRUE
3683,45,Prefer not to say,Australia,Customer Support,Sales,10,55,No,7.4,4.81,5.62,3.04,7.9,8.3,71,FALSE,4.53,TRUE,9,40K-60K,8.16,29,7.09,TRUE
3684,53,Male,Canada,IT Admin,Support,3,53,Hybrid,4.44,2.45,7.54,1.72,7.1,5.5,36,TRUE,1.11,FALSE,9,60K-80K,9.9,5,8.13,FALSE
3685,22,Female,India,IT Admin,Support,4,55,Yes,9.2,3.32,5.29,6.64,8.3,3.4,9,FALSE,9.72,TRUE,5,<40K,3.75,46,3.49,TRUE
3686,29,Non-binary,Germany,HR Specialist,Support,5,43,Hybrid,3.5,9.33,1.13,5.91,5.7,8.6,79,TRUE,5.79,FALSE,2,60K-80K,5.98,14,7.01,FALSE
3687,44,Non-binary,Brazil,Customer Support,Support,10,56,Yes,2.85,2.27,1.12,7.05,4.8,1.5,65,FALSE,7.96,TRUE,4,100K+,5.19,35,7.18,FALSE
3688,33,Female,UK,Sales Associate,Marketing,0,49,No,4.28,9.72,6.95,5.13,4.8,1.8,55,TRUE,3.32,FALSE,7,60K-80K,9.99,6,7.37,FALSE
3689,33,Prefer not to say,Australia,HR Specialist,Support,9,33,Yes,6.85,5.54,8.63,8.43,5.4,2.2,82,FALSE,7.72,TRUE,2,100K+,8.28,23,9.02,FALSE
3690,36,Prefer not to say,Germany,Data Scientist,Sales,19,57,No,8.76,5.11,8.07,9.28,6.2,6,70,FALSE,6.1,TRUE,8,<40K,4.57,17,4.59,TRUE
3691,40,Non-binary,Canada,HR Specialist,Engineering,20,43,Yes,2.19,2.57,3.79,1.36,8.4,3.1,65,FALSE,4.82,TRUE,8,100K+,5.29,24,3.19,FALSE
3692,47,Non-binary,UK,Project Manager,Marketing,10,55,No,8.32,6.95,5.24,7.7,4.4,9.9,44,FALSE,9.74,TRUE,6,60K-80K,3.21,40,5.89,TRUE
3693,50,Non-binary,Germany,IT Admin,Engineering,16,33,No,8.32,5.14,3.11,1.32,8.6,2,86,FALSE,5.44,TRUE,7,40K-60K,7.8,29,1.56,TRUE
3694,43,Male,USA,Sales Associate,HR,7,35,Hybrid,6.28,4.34,9.9,5.01,8.6,8.1,94,FALSE,6.92,TRUE,8,100K+,8.61,30,4.01,FALSE
3695,42,Non-binary,Australia,IT Admin,HR,12,59,No,7.85,3.38,3.34,5.15,7.6,1,67,FALSE,1.14,FALSE,0,60K-80K,9.68,24,8.95,TRUE
3696,59,Male,India,Project Manager,HR,19,38,Hybrid,2.64,1.6,4.75,7.27,8.5,3.5,63,TRUE,3.71,TRUE,6,40K-60K,6.09,35,5.79,FALSE
3697,41,Female,Germany,Project Manager,Marketing,17,50,Hybrid,2.53,5.67,7.13,4.17,7.8,2.4,15,FALSE,9,FALSE,9,80K-100K,7.04,47,4.93,FALSE
3698,50,Prefer not to say,Germany,Marketing Manager,Engineering,15,41,Hybrid,8.77,3.82,8.88,8.39,6.6,9.8,9,FALSE,7.83,TRUE,2,100K+,5.01,37,3.39,TRUE
3699,25,Non-binary,USA,Customer Support,Sales,1,58,Yes,5.48,7.37,1.46,4.09,7,0.3,112,FALSE,5.83,TRUE,5,100K+,6.48,2,3.25,FALSE
3700,28,Prefer not to say,Canada,Data Scientist,HR,4,55,Yes,3.21,7.51,3.71,4.08,7.1,7.2,20,FALSE,9.1,TRUE,8,<40K,4.14,21,3.13,FALSE
3701,49,Prefer not to say,Brazil,Software Engineer,Engineering,17,59,No,7.2,3.99,6.12,3,4.6,2.5,91,FALSE,5.38,TRUE,9,80K-100K,7.64,40,8.46,TRUE
3702,49,Non-binary,Brazil,Project Manager,Sales,2,37,Hybrid,9.03,7.02,6.56,7.15,5,8.1,109,TRUE,6.1,FALSE,7,<40K,1.2,41,9.87,TRUE
3703,25,Non-binary,Australia,HR Specialist,Marketing,16,53,Hybrid,6.69,3.33,1.63,1.69,6.6,3.1,11,TRUE,4.44,TRUE,1,<40K,1.26,5,5.81,FALSE
3704,43,Female,Australia,Software Engineer,HR,15,33,No,4.13,7.54,6.98,4.27,4.6,1.9,12,TRUE,6.58,TRUE,3,60K-80K,7.45,35,1.72,FALSE
3705,33,Male,India,HR Specialist,HR,5,56,Hybrid,5.35,1.14,5.75,3.4,8.8,6.9,115,FALSE,3.87,TRUE,4,<40K,9.38,44,7.76,FALSE
3706,24,Male,Germany,IT Admin,Marketing,18,55,No,7.77,2.36,8.45,3.06,6.5,2.6,103,FALSE,4.47,FALSE,9,100K+,6.69,35,8.89,TRUE
3707,43,Prefer not to say,UK,HR Specialist,Engineering,6,54,Hybrid,1.61,3.21,3,1.55,5.9,4.9,80,FALSE,9.7,FALSE,5,<40K,7.54,19,9.38,FALSE
3708,23,Non-binary,Germany,Software Engineer,Marketing,17,54,Yes,2.95,7.96,2.76,2.71,4.8,1.3,81,TRUE,2,TRUE,6,40K-60K,8.42,16,6.66,FALSE
3709,45,Female,Brazil,Software Engineer,Sales,13,34,No,5.16,1.6,8.14,5.02,6.1,7.2,116,TRUE,1.95,TRUE,3,100K+,4.26,25,5.56,FALSE
3710,55,Female,India,Customer Support,Engineering,5,35,No,6.44,2.69,7.33,5.53,5.5,4.1,9,TRUE,1.39,TRUE,3,60K-80K,1.97,16,6.58,FALSE
3711,48,Female,Germany,HR Specialist,Engineering,7,34,Yes,4.05,4.23,8.13,3.43,4.4,1.4,91,FALSE,3.88,TRUE,4,<40K,9.4,31,1.12,FALSE
3712,22,Female,USA,Data Scientist,Sales,14,48,No,3.69,1.08,8.04,6.85,8.8,7.4,12,FALSE,4.58,FALSE,8,40K-60K,9.45,33,6.9,FALSE
3713,29,Female,Brazil,Customer Support,Engineering,14,56,Yes,1.37,7.86,1.94,4.02,5.3,1,33,FALSE,1.85,FALSE,8,40K-60K,4.98,17,7.39,FALSE
3714,44,Male,Germany,Sales Associate,Marketing,14,37,Hybrid,1.29,6.04,3.51,4.31,7.5,5.7,58,FALSE,5.94,FALSE,0,100K+,2.95,21,7.5,FALSE
3715,59,Male,Germany,Marketing Manager,HR,15,38,Yes,3.51,9.11,3.34,8.04,4.5,6.1,48,TRUE,6.25,FALSE,4,<40K,9.03,35,6.07,FALSE
3716,27,Male,Brazil,Sales Associate,Sales,0,44,Yes,5.77,1.28,9.41,5.97,8.6,9.3,5,TRUE,7.76,FALSE,4,40K-60K,7.38,49,7.3,FALSE
3717,43,Non-binary,UK,Data Scientist,Engineering,10,33,No,6.01,3.44,5.39,9.58,7,1.5,11,TRUE,9.78,FALSE,6,<40K,1.07,23,6.75,FALSE
3718,46,Prefer not to say,Brazil,Customer Support,Support,4,54,Hybrid,5.45,7.58,2,4.23,7.3,6.5,28,TRUE,6.57,TRUE,7,100K+,1.97,49,2.04,FALSE
3719,39,Female,USA,Marketing Manager,IT,4,38,Yes,4.69,7.08,3.61,8.45,7.9,3.8,76,TRUE,2,TRUE,2,80K-100K,9.85,16,9.09,FALSE
3720,38,Non-binary,USA,Customer Support,Sales,20,36,Hybrid,3.27,3.19,8.85,7.65,7,4,25,FALSE,1.8,TRUE,0,40K-60K,1.34,38,6.6,FALSE
3721,33,Female,Germany,Software Engineer,Support,5,37,Yes,4.61,6.36,8.62,9.01,4.4,5,67,TRUE,8,FALSE,1,60K-80K,3.54,14,7.55,FALSE
3722,27,Male,Australia,Marketing Manager,IT,1,44,No,2.25,8.14,9.1,9.61,6.1,2.3,78,FALSE,6.85,TRUE,5,<40K,5.94,40,4.09,FALSE
3723,47,Non-binary,UK,IT Admin,Support,5,48,Yes,2.04,1.3,4.5,1.07,5.3,4.6,15,FALSE,2.46,FALSE,5,100K+,2.66,41,9.27,FALSE
3724,48,Male,Germany,HR Specialist,Engineering,13,44,Yes,3.7,7.46,6.77,1.79,6.4,6.9,52,TRUE,3.28,TRUE,4,100K+,3.09,33,5.52,FALSE
3725,29,Female,Brazil,Sales Associate,IT,10,34,Hybrid,9.96,3.27,3.5,7.07,6,4.6,18,TRUE,7.75,FALSE,4,60K-80K,4.18,21,7.11,TRUE
3726,40,Female,Germany,Marketing Manager,Engineering,3,48,Yes,3.94,9.53,2.63,4.51,8.1,0.4,46,FALSE,6.1,TRUE,8,80K-100K,3.43,17,9.57,FALSE
3727,22,Prefer not to say,India,HR Specialist,IT,8,36,No,9.43,5.84,1.2,8.37,5.2,2.6,89,FALSE,6.27,TRUE,6,<40K,8.23,4,9.24,TRUE
3728,50,Female,India,Customer Support,IT,2,35,No,4.53,1.3,3.01,1.11,5,3.5,31,FALSE,2.89,FALSE,5,80K-100K,5.5,16,6.8,FALSE
3729,56,Male,Australia,Data Scientist,Support,15,56,Yes,4.95,4.63,6.44,8.26,8.8,3.5,69,FALSE,6.66,TRUE,6,100K+,3.51,30,2.49,FALSE
3730,35,Female,UK,Marketing Manager,IT,10,48,Yes,8.17,9.7,9.14,2.22,8.7,0.8,115,TRUE,7.94,FALSE,2,40K-60K,3.82,44,9.56,TRUE
3731,56,Prefer not to say,Canada,HR Specialist,Engineering,3,54,Hybrid,1.84,7.57,2.2,3.61,9,4.5,69,FALSE,8.97,TRUE,6,80K-100K,1.36,45,9.86,FALSE
3732,41,Prefer not to say,India,Customer Support,Marketing,0,57,Hybrid,2.64,3.7,9.26,9.72,6.8,6.9,60,TRUE,7.63,TRUE,2,40K-60K,1.44,34,1.93,FALSE
3733,34,Male,Canada,Customer Support,Support,20,46,No,9.76,6.18,4.11,1.46,4.6,0.5,4,TRUE,6.19,TRUE,7,60K-80K,7.46,22,5.05,TRUE
3734,59,Non-binary,USA,Customer Support,HR,15,39,Hybrid,5.55,6.39,4.84,4.14,8.4,7.5,58,TRUE,7.06,TRUE,9,100K+,2.02,44,5.93,FALSE
3735,29,Female,India,Data Scientist,IT,18,48,Yes,1.4,1.21,4.28,1.76,4.7,9.6,1,TRUE,5.37,TRUE,9,40K-60K,5.28,42,1.83,FALSE
3736,41,Prefer not to say,India,Software Engineer,Sales,15,40,No,1.43,2.61,4.68,8.68,4.8,0.1,115,FALSE,3.04,FALSE,8,<40K,8.58,29,2.71,FALSE
3737,54,Female,UK,Data Scientist,Support,10,44,Hybrid,9.17,5.97,3.33,7.33,5,1.9,1,FALSE,8.94,FALSE,2,100K+,4.32,47,5.84,TRUE
3738,47,Female,Australia,Data Scientist,IT,7,39,No,8.86,4.62,7.29,8.2,7.3,5.4,100,TRUE,5.79,FALSE,6,60K-80K,4.11,5,9.67,TRUE
3739,42,Non-binary,Canada,IT Admin,Marketing,0,40,Yes,5.13,2.71,7.82,5.75,4.5,2.2,2,FALSE,6.35,TRUE,7,<40K,8.86,1,1.25,FALSE
3740,30,Prefer not to say,Brazil,Sales Associate,Marketing,20,52,Hybrid,2.47,7.95,8.41,4.22,7.9,7.6,69,TRUE,9.91,FALSE,2,100K+,8.78,40,9.21,FALSE
3741,45,Female,India,Customer Support,Engineering,8,32,Yes,8.47,5.4,4.07,1.02,4.3,3.1,94,TRUE,9.87,FALSE,5,80K-100K,8.92,25,9.09,TRUE
